,text,Airline,prediction
2246,@Delta down to a half hour in DTW and no sign of boarding here. I will call Delta Assistance to back me up on the 9:20 flight.,Delta,negative
2247,@Delta it\'s flight DL1385,Delta,negative
2248,My second @Delta flight over three hours with no buy on board. I was told they \'didn\'t deliver it\'. No onboard entertainment or charger.,Delta,negative
2249,Thank you @Delta for making spring break just a little better https://t.co/o2fPQxccjI,Delta,negative
2250,"RT @RowenaSara: Boarded the plane for a work trip and spotted this 🙂Thanks, @Delta for helping @habitat_org build homes + improve communiti…",Delta,negative
2251,"RT @DougStanhope: GOOD MORNING, 50TH BIRTHDAY! Bingo will no longer be joining the Reno celebration. My old friends @Delta @DeltaAssist str…",Delta,negative
2252,Check out the ‘chrome’ on this @Delta 737-900ER! 🕶✈️ https://t.co/UHm1DTJmz3,Delta,negative
2253,"@Delta no, the gate agent recovered it and told me she was taking it to lost and found  . I was told to fill out only form its case #1139251",Delta,neutral
2254,"RT @Lakers: Your chance to join @JClark5on, @Delta and @Chris_Stamp to collaborate on the ultimate fashion look: https://t.co/4O1AptE2rL No…",Delta,negative
2255,@Delta my parents are having issues with their flight in PDX to Long Beach and are going to miss their cruise. Can you help them?,Delta,positive
2256,"@DougStanhope @Delta @DeltaAssist happy birthday Doug, don\'t do anything stupid like dying please","Southington, Connecticut",negative
2257,Happy 50th Birthday @DougStanhope ! Thank you for everything you do! @Delta @DeltaAssist Get your shit together!,Delta,negative
2258,RT @lfcutegirl: what the fuck is going on @Delta https://t.co/f7xpSakuzb,Delta,negative
2259,RT @ElleBee206: WTG @Delta! How will you resolve this issue of blatant racism? #racism #deltaairlines #deltaairlinesisracist https://t.co/u…,Delta,negative
2260,"@DougStanhope @Delta @DeltaAssist you, you drink one for us. And if your running after the wagon. Drink one for us. Damn I love this guy",Delta,negative
2261,RT @BET: #LWDBET celebrates @Delta and women in business all over the world. See what happened at the panel here: https://t.co/8sQDrOxjmW,Delta,negative
2262,All we can hope for now is that @Delta can pull through for us and our family.,Delta,negative
2263,"RT @Delta: @wazhlon Hi, thanks for sharing the view! :-)  Enjoy your flight and thanks for choosing Delta.  *ML",Delta,negative
2264,RT @wazhlon: Um @Delta where is your pilot taking me https://t.co/yafzEBBVEj,Delta,negative
2265,Have been saving up for a year and as a college student money is tight. Thanks @Delta for the worst service I have ever experienced.,Delta,negative
2266,@44jackm @Delta I would rather an elevator ride with Ray Rice than fly Delta again. Y\'all destroyed two new surfboards and no compensation,Delta,neutral
2267,#blessed because I was able to watch a full episode of chopped on my flight to Columbus FOR FREE. 🙌🏽🙌🏽🙌🏽🙌🏽 Thanks @Delta!,Delta,negative
2268,@Delta My kid loves flying your airline back from college. It’s the little things - like getting a whole can of soda. #goodjob,Delta,negative
2269,Holy crap delta 1385 delayed out of pdx and now we are going to miss cruise ship you have got to be kidding me @Delta,Delta,negative
2270,Delta line 1385 is delayed and it looks like we are going to miss our cruise. Our family (9 freaking people) miss spring break...@Delta,Delta,negative
2271,Flight 1385 got delayed and now we are going to miss our cruise ship. Never flying with Delta again. @Delta,Delta,neutral
2272,Does anyone read Sky Magazine on @Delta anymore? #crosswordalreadyfilledin,Delta,negative
2273,"@Delta at ORD, time to board DL 4696 to DTW, but no aircraft here yet. Is there space on later flight out of DTW in case I need it?",Delta,positive
2274,@Delta we were rerouted mid-way to Sydney and are now going to HNL. We are going to miss our flight to Cairns on another airline. Help?,Delta,negative
2275,@omgAdamSaleh @Delta this is not good,Delta,negative
2276,RT @RockinForRice: Last event @SalSports took home the @Delta round trip tix. Might it be you tomorrow? https://t.co/AcW6pex3M5 Tix at http…,Delta,negative
2277,@DougStanhope @Delta You\'re only 50?!? Holy shit Obamacare has failed you miserably.  Happy Birthday Doug! Thanks for the laughs!,Delta,negative
2278,"RT @DougStanhope: .@Delta You have no idea how much I hate you right now. We used to be close, you and me.",Delta,negative
2279,@Delta Why is there so much people there today?,Delta,negative
2280,"Still seeking resolution from @flighthub to ensure $325 flight does not end up costing me $1,397.33. Credit card ch… https://t.co/RtDy76qPZa",Delta,negative
2281,I\'ve always wondered what it feels like to pay 1000s of dollars to spend 30 hours in airports and 1 night at a seedy hotel Thanks @Delta,Delta,negative
2282,RT @MAKERSwomen: Aviation history was just made as these two black female pilots took off: https://t.co/qrJvVofXy6 @Delta #WomensHistoryMon…,Delta,negative
2283,@DougStanhope @Delta @DeltaAssist have a great day #helpbingo,Delta,negative
2284,@Delta first class bulkheads = @SpiritAirlines coach.  Ouch. Bad move delta.  Ouch ouch ouch,Delta,negative
2285,@Delta first class bulkheads should be sold as coach . I can\'t explain how right the legroom is. You are squished,Delta,negative
2286,RT @nehaintown: And @delta promptly undoes all goodwill from yesterday by making the rebooked travel experience a disorganized disaster.,Delta,negative
2287,"RT @nehaintown: @Delta you\'ve won me over again courtesy of the loveliest gate agent (and free snacks) in Hebron, KY. #txtonyin4stops",Delta,negative
2288,@Delta @PattisallW 2/2 not that it mattered-they sent us to a fully booked hotel so delta didn\'t know where to forward them. I DMed you,Delta,negative
2289,@Delta trying to connect with ATL lost and found to retrieve recovered item I filed an online report as directed but no response please help,Delta,negative
2290,WTG @Delta! How will you resolve this issue of blatant racism? #racism #deltaairlines #deltaairlinesisracist https://t.co/uwmp5B9CUT,Delta,negative
2291,RT @wazhlon: Um @Delta where is your pilot taking me https://t.co/yafzEBBVEj,Delta,negative
2292,@Delta @PattisallW we were explicitly told at the gate that they could get our bag in 3-4 hours if we cared to wait-no forward to hotel 1/2,Delta,negative
2293,@Delta hi can you please check DM,Delta,negative
2294,@Delta your team keeps saying things are good then it gets more complicated. Really hope you make this right.,Delta,neutral
2295,@Delta Thank you!,Delta,negative
2296,"RT @DougStanhope: GOOD MORNING, 50TH BIRTHDAY! Bingo will no longer be joining the Reno celebration. My old friends @Delta @DeltaAssist str…",Delta,negative
2297,@AirfareSpot @Delta is this over ? I can\'t find any of these fares,Delta,negative
2298,@Delta both of you function below C level,Delta,negative
2299,"Dear @Delta, you\'re breaking my heart. Please streamline your planes so they all use the same electrical parts. #canceled #hatespringbreak",Delta,negative
2300,Being re-routed halfway through a 15 hour flight so that I end up in Honolulu instead of Sydney was NOT on my agenda for today. 😳😕 @Delta,Delta,negative
2301,@Delta would also be helpful if these delays were communicated in your app.,Delta,negative
2302,@Delta  more like WVU can\'t ever get a shot off in time.,Delta,positive
2303,RT @cjmcginnis: On a @Delta 757-200(ow) SFO to ATL today. Old plane but nice new interior. Oversold. Remarkably civil boarding. Mood lighti…,Delta,negative
2304,"RT @DougStanhope: GOOD MORNING, 50TH BIRTHDAY! Bingo will no longer be joining the Reno celebration. My old friends @Delta @DeltaAssist str…",Delta,negative
2305,"@Delta Now we have to head back to the gate due to mechanical problem and still no air, no water #MyDayHasBeenRuined #DelayedFlight",Delta,negative
2306,@Delta Really needs to get it together. Stuck on a hot plane and no one has offered us water. 🙄 #BadBusiness #Waitingfortakeoff,Delta,negative
2307,@DougStanhope @Delta @DeltaAssist can you put me on the guest list in her spot?,Delta,negative
2308,@Delta The passenger in question is my daughter and I lost communication with her this am.  I\'m trying to learn if she was able to board.,Delta,negative
2309,@Delta who does 🛩 schedule... short flight TPA 2 ATL TV\'s ... ATL 2 DFW NO TV... Poor planning happening to often ... kids matter,Delta,negative
2310,@Delta my flight from Detroit to EWR was supposed to board at 11:45.  It\'s 12:13.  Your helpful agent can\'t tell me anything.  What\'s up?,Delta,negative
2311,"RT @DougStanhope: .@Delta You have no idea how much I hate you right now. We used to be close, you and me.",Delta,negative
2312,"RT @DougStanhope: .@Delta You have no idea how much I hate you right now. We used to be close, you and me.",Delta,negative
2313,"@PattisallW @Delta got this 🤷‍♀️From Delta gate agent-said ""the system is automated"" even tho we can see our bags are expedited to BOS",Delta,negative
2314,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFF…,Delta,positive
2315,Last event @SalSports took home the @Delta round trip tix. Might it be you tomorrow? https://t.co/AcW6pex3M5 Tix at https://t.co/ombrSTIROA,Delta,negative
2316,My iPad is back! Thanks @delta! And to the passages who turned it in!! https://t.co/4pJQsuZcxV,Delta,negative
2317,RT @LucieBFink: Traveling on @Delta this holiday season? #TryLivingwithLucie is streamable on Delta\'s In-Flight Entertainment!!! YAY. Take…,Delta,neutral
2318,@Delta--what arrogance. https://t.co/fsMt567IhY,Delta,negative
2319,@Delta trying to buy delta comfort seats on app and can\'t. Help?,Delta,negative
2320,@Delta @DeltaNewsHub awesome flight crew today--BNA to ATL 2640! You all were awesome! #greatservice #Delta 😊,Delta,negative
2321,"RT @DougStanhope: GOOD MORNING, 50TH BIRTHDAY! Bingo will no longer be joining the Reno celebration. My old friends @Delta @DeltaAssist str…",Delta,negative
2322,"Beware booking w/ @flighthub. First charge $325. Called me repeatedly to add f$1,068+ charges to my credit card.… https://t.co/JQI72nOHlZ",Delta,negative
2323,"RT @Borrigu: @Delta I emailed re: severe peanut allergy for a Monday flight. I (finally) got a reply, on Sat. 1:35am... to call back M-F. -…",Delta,negative
2324,@Delta - do you have emergency contact number in Orlando airport?,Delta,negative
2325,I guess we have to wait to walk to breakfast. Thanks @Delta https://t.co/D1HKAXJOQw,Delta,negative
2326,@DougStanhope @Delta @DeltaAssist they should really consider a casino like concierge that tracks top customers needs,Delta,negative
2327,"RT @JClark5on: Visit https://t.co/ODbVj8eVtR for your chance to join me, @Delta &amp; @Chris_Stamp and style my own fashion look https://t.co/L…",Delta,negative
2328,"@Delta Why does the BAGS status show 1 pending in the trip summary, even though it\'s already charged to credit card?",Delta,negative
2329,RT @ColfilmNY: 🛩 Contest Alert 🛩We\'ve partenered with @delta to offer our Pariente audience a chance to win a… https://t.co/tM6CfDKIy5,Delta,negative
2330,🛩 Contest Alert 🛩We\'ve partenered with @delta to offer our Pariente audience a chance to win a… https://t.co/tM6CfDKIy5,Delta,negative
2331,"RT @DougStanhope: GOOD MORNING, 50TH BIRTHDAY! Bingo will no longer be joining the Reno celebration. My old friends @Delta @DeltaAssist str…",Delta,negative
2332,On a @Delta 757-200(ow) SFO to ATL today. Old plane but nice new interior. Oversold. Remarkably civil boarding. Moo… https://t.co/JyvxzeF1Aj,Delta,negative
2333,"@DougStanhope @Delta sounds like a love ""triangle"" gone bad #DeltaDeltaDeltaCanWeHelpyaHelpyaHelpya #MathJokes",Delta,negative
2334,@Delta @Uber Ada is wondering where my leg battery charger is.... and my golf clubs https://t.co/Am5CkFjWhv,Delta,negative
2335,RT @Delta: No doubt about it — that’s an air ball. Here’s hoping your team hits nothing but net this weekend. 🏀 https://t.co/SXDUJmbK3N,Delta,negative
2336, @DeltaAssist TOTALLY with ya there.,en,negative
2337,"@delta I love you, but this whole ""plane is broken delay"" is pretty lame. Hook a friend up.",Delta,neutral
2338,@Delta Have sent a query reg my flight from BLR to BOS via DM. Please check and revert ASAP.,Delta,negative
2339,"thanks for the assistance @delta (at @Delta Air Lines Ticket Counter in Miami, FL) https://t.co/9iG1qfhpEZ",Delta,negative
2340,"RT @robbiecarmack: @Ron_1943 thanks for the retweet! My video was weak, but they were truely awesome. They\'re on instagram @delta.shade",Delta,negative
2341,@robbiecarmack @Delta Thanks Robbie.,Delta,negative
2342,Shoutout to *RO from @Delta for getting me out of a middle seat for a 4-hour flight! Customer service at its finest!,Delta,negative
2343,RT @Delta: Cutest flight crew ever. #NationalPuppyDay 🐾 https://t.co/JhJl4MiTjs,Delta,negative
2344,"RT @Delta: @wazhlon Hi, thanks for sharing the view! :-)  Enjoy your flight and thanks for choosing Delta.  *ML",Delta,negative
2345,"It\'s sad when @Delta doesn\'t care tokeep honeymooners sitting beside each other, especially when we paid for upgraded seats.",Delta,negative
2346,"RT @LEWcy_21: Hey, @Delta we preselected aisle seats for flight from ATL to CDG; when we checked in we had different seats. Help! Confirmat…",Delta,negative
2347,RT @wazhlon: Um @Delta where is your pilot taking me https://t.co/yafzEBBVEj,Delta,negative
2348,"@Delta , why doesn\'t anyone st lost &amp; found in ATL answer the phone? Trying to connect about my wallet which was recovered 3/22",Delta,negative
2349,"@Ron_1943 thanks for the retweet! My video was weak, but they were truely awesome. They\'re on instagram @delta.shade",Delta,negative
2350,"RT @Lakers: Your chance to join @JClark5on, @Delta and @Chris_Stamp to collaborate on the ultimate fashion look: https://t.co/4O1AptE2rL No…",Delta,negative
